America Movil S.A.B. de C.V.,AMX,NYSE,United States of America
America Movil S.A.B. de C.V.,AMXVF,OTC Markets,United States of America
American Eagle Energy Corporat,AMZG,OTC BB,United States of America
Amazon.com Inc.,AMZN,NasdaqGS,United States of America
Adriana Resources Inc.,ANARF,OTC Markets,United States of America
Anchor Bancorp,ANCB,NasdaqGM,United States of America
Ansell Capital Corp.,ANCCF,OTC Markets,United States of America
Anfield Nickel Corp.,ANCKF,OTC Markets,United States of America
Access National Corp.,ANCX,NasdaqGM,United States of America
Andain, Inc.,ANDN,OTC BB,United States of America
Anaren, Inc.,ANEN,NasdaqGS,United States of America
Black Ridge Oil & Gas, Inc,ANFC,OTC BB,United States of America
American Realty Funds Corporat,ANFD,OTC Markets,United States of America
Antofagasta plc,ANFGF,OTC Markets,United States of America
Antofagasta plc,ANFGY,OTC Markets,United States of America
Amira Nature Foods Ltd.,ANFI,NYSE,United States of America
Anhanguera Educacional Participacoes S.A.,ANGAF,OTC Markets,United States of America
Anglo-Bomarc Mines Ltd.,ANGBF,OTC Markets,United States of America
N/A,ANGCF,OTC Markets,United States of America
Angie's List, Inc.,ANGI,NasdaqGM,United States of America
AngioDynamics Inc.,ANGO,NasdaqGS,United States of America
Anglo-Canadian Mining Corp.,ANGUF,OTC Markets,United States of America
Angle Energy, Inc.,ANGZF,OTC Markets,United States of America
Anworth Mortgage Asset Corporat,ANH-PA,NYSE,United States of America
Anworth Mortgage Asset  Corpora,ANH-PB,NYSE,United States of America
Anworth Mortgage Asset Corpora,ANH,NYSE,United States of America
Acerinox, S.A.,ANIOF,OTC Markets,United States of America
Acerinox, S.A.,ANIOY,OTC Markets,United States of America
Alkane Resources Limited,ANLKY,OTC Markets,United States of America
Analysts International Corp.,ANLY,NasdaqGM,United States of America
American Nano Silicon Technolo,ANNO,OTC Markets,United States of America
ANTA Sports Products Limited,ANPDF,OTC Markets,United States of America
ANTA Sports Products Limited,ANPDY,OTC Markets,United States of America
American Restaurant Concepts,,ANPZ,OTC Markets,United States of America
Alpha Natural Resources, Inc.,ANR,NYSE,United States of America
Altona Energy Plc,ANRCF,OTC Markets,United States of America
Alter NRG Corp.,ANRGF,OTC Markets,United States of America
Ansell Ltd.,ANSLF,OTC Markets,United States of America
Ansell Ltd.,ANSLY,OTC Markets,United States of America
Ansys, Inc.,ANSS,NasdaqGS,United States of America
Amanasu Technologies Corp.,ANSU,OTC Markets,United States of America
AntriaBio, Inc.,ANTB,OTC Markets,United States of America
Allied Nevada Gold Corp.,ANV,NYSE MKT,United States of America
Aegean Marine Petroleum Networ,ANW,NYSE,United States of America
Anaconda Mining Inc.,ANXGF,OTC Markets,United States of America
AutoCanada Inc.,AOCIF,OTC Markets,United States of America
Alpine Total Dynamic Dividend F,AOD,NYSE,United States of America
Australian Oil & Gas Corp.,AOGC,OTC Markets,United States of America
Avalon Oil and Gas, Inc.,AOGN,OTC Markets,United States of America
Alliance One International, In,AOI,NYSE,United States of America
Armada Oil, Inc.,AOIL,OTC BB,United States of America
Aeolus Pharmaceuticals Inc.,AOLS,OTC Markets,United States of America
ALSTOM SHS PROV REGR,AOMFF,OTC Markets,United States of America
A123 Systems, Inc.,AONEQ,OTC Markets,United States of America
AEON CO LTD ORD,AONNF,OTC Markets,United States of America
Aeon Co., Ltd.,AONNY,OTC Markets,United States of America
AorTech International plc,AORTF,OTC Markets,United States of America
AO Smith Corp.,AOS,NYSE,United States of America
Alberta Oilsands Inc.,AOSDF,OTC Markets,United States of America
Alpha & Omega Semiconductor, L,AOSL,NasdaqGS,United States of America
Anoto Group AB,AOTOF,OTC Markets,United States of America
Aldrin Resource Corp.,AOUFF,OTC Markets,United States of America
Advanced Oxygen Technologies I,AOXY,OTC Markets,United States of America
Aozora Bank, Ltd.,AOZOY,OTC Markets,United States of America
Apache Corporation Dep Shs Repr,APA-PD,NYSE,United States of America
PacificOre Mining Corp.,APAFF,OTC Markets,United States of America
Apco Oil & Gas International I,APAGF,NasdaqCM,United States of America
APA Group,APAJF,OTC Markets,United States of America
American Patriot Corp.,APAT,OTC Markets,United States of America
Atlantic Premium Brands Ltd.,APBL,OTC Markets,United States of America
Anadarko Petroleum Corporation,APC,NYSE,United States of America
Air Products & Chemicals Inc.,APD,NYSE,United States of America
Applied DNA Sciences Inc.,APDN,OTC BB,United States of America
American Public Education, Inc,APEI,NasdaqGS,United States of America
Alps Electric Co. Ltd.,APELY,OTC Markets,United States of America
Americas Petrogas, Inc.,APEOF,OTC Markets,United States of America
Archer Petroleum Corp,APEUF,OTC Markets,United States of America
American Pacific Corporation,APFC,NasdaqGM,United States of America
American Paramount Gold Corp.,APGA,OTC Markets,United States of America
Apps Genius Corp.,APGS,OTC Markets,United States of America
Amlin plc,APLCF,OTC Markets,United States of America
Amlin plc,APLCY,OTC Markets,United States of America
Apolo Gold & Energy Inc.,APLL,OTC Markets,United States of America
APOLO GOLD & ENERGY,APLLE,OTC BB,United States of America
Apollo Bancorp Inc.,APLO,OTC Markets,United States of America
AP ALTERNATIVE UNITS,APLVF,OTC Markets,United States of America
Aspen Pharmacare Holdings Limited,APNHF,OTC Markets,United States of America
Aspen Pharmacare Holdings Limited,APNHY,OTC Markets,United States of America
The Alpine Group, Inc.,APNI,OTC Markets,United States of America
Applied Nanotech Holdings, Inc,APNT,OTC BB,United States of America
Alpine Air Express Inc.,APNX,OTC Markets,United States of America
Apogee Enterprises, Inc.,APOG,NasdaqGS,United States of America
AP Pharma Inc.,APPA,OTC BB,United States of America
AlphaPoint Technology, Inc.,APPO,OTC BB,United States of America
Cornerstone Metals Inc.,APPPF,OTC Markets,United States of America
AspenBio Pharma, Inc.,APPY,NasdaqCM,United States of America
AQM Copper Inc.,APQUF,OTC Markets,United States of America
Goldstrike Resources Ltd.,APRAF,OTC Markets,United States of America
APR Energy plc,APRYF,OTC Markets,United States of America
APR Energy plc,APRYY,OTC Markets,United States of America
Alto Palermo S.A.,APSA,NasdaqGS,United States of America
Advanced Proteome Therapeutics Corporation,APTCF,OTC Markets,United States of America
AIRPORTS OF THAILAND,APTPF,OTC Markets,United States of America
Preferred Apartment Communities, Inc.,APTS,NYSE MKT,United States of America
AmeriGas Partners LP,APU,NYSE,United States of America
Applied Visual Sciences, Inc.,APVS,OTC Markets,United States of America
Asia Pacific Wire & Cable Corp,APWC,NasdaqGM,United States of America
A-Power Energy Generation Systems, Ltd.,APWR,OTC Markets,United States of America
Apex Minerals NL,APXMF,OTC Markets,United States of America
Aquila Resources Inc.,AQARF,OTC Markets,United States of America
Aquila Resources Limited,AQLRF,OTC Markets,United States of America
Aquamatrix Inc.,AQMT,OTC Markets,United States of America
Aquentium Inc.,AQNM,OTC Markets,United States of America
Petroshale Inc.,AQOGF,OTC Markets,United States of America
Aquarius Platinum Limited,AQPBF,OTC Markets,United States of America
Aquarius Platinum Limited,AQPTY,OTC Markets,United States of America
American Spectrum Realty Inc.,AQQ,NYSE MKT,United States of America
Aquamer Medical Corp.,AQUM,OTC Markets,United States of America
Accuray Incorporated,ARAY,NasdaqGS,United States of America
American Riviera Bank,ARBV,OTC Markets,United States of America
Arcadis NV,ARCAY,OTC Markets,United States of America
Appliance Recycling Centers of,ARCI,NasdaqCM,United States of America
American Realty Capital Proper,ARCP,NasdaqGS,United States of America
Arcis Resources Corporation,ARCS,OTC Markets,United States of America
Arcadis NV,ARCVF,OTC Markets,United States of America
ARC Group Worldwide, Inc.,ARCW,NasdaqCM,United States of America
ArcelorMittal South Africa,ARCXF,OTC Markets,United States of America
Aradigm Corporation,ARDM,OTC BB,United States of America
Arden Group Inc.,ARDNA,NasdaqGM,United States of America
Arrowhead Water Products Ltd.,ARDWF,OTC Markets,United States of America
Alexandria Real Estate Equities,ARE-PE,NYSE,United States of America
Alexandria Real Estate Equities, Inc.,AREEP,OTC Markets,United States of America
American Retail Group, Inc.,ARGB,OTC Markets,United States of America
Argex Titanium Inc.,ARGEF,OTC Markets,United States of America
Argus Metals Corp.,ARGXF,OTC Markets,United States of America
Arch Capital Group Ltd. 6.75% P,ARH-PC,NYSE,United States of America
Apollo Commercial Real Estate F,ARI-PA,NYSE,United States of America
American Railcar Industries, I,ARII,NasdaqGS,United States of America
Acme Resources Inc,ARIZF,OTC Markets,United States of America
Arkema S.A.,ARKAF,OTC Markets,United States of America
Arkema S.A.,ARKAY,OTC Markets,United States of America
Ark Restaurants Corp.,ARKR,NasdaqGM,United States of America
Alliance Resource Partners LP,ARLP,NasdaqGS,United States of America
Aristocrat Leisure Ltd.,ARLUF,OTC Markets,United States of America
ARM Holdings plc,ARMH,NasdaqGS,United States of America
ATRIUM REAL ESTATE I,ARMVF,OTC Markets,United States of America
Aura Minerals Inc.,ARMZF,OTC Markets,United States of America
Arena Pharmaceuticals, Inc.,ARNA,NasdaqGS,United States of America
Arno Therapeutics, Inc.,ARNI,OTC Markets,United States of America
Arrow Financial Corporation,AROW,NasdaqGS,United States of America
American Reprographics Co.,ARP,NYSE,United States of America
American Residential Propertie,ARPI,NYSE,United States of America
ArQule Inc.,ARQL,NasdaqGM,United States of America
GIGASET AG,ARQTF,OTC Markets,United States of America
Amerigo Resources Ltd.,ARREF,OTC Markets,United States of America
Arrium Limited,ARRMF,OTC Markets,United States of America
Arris Enterprises, Inc.,ARRS,NasdaqGS,United States of America
Array BioPharma, Inc.,ARRY,NasdaqGM,United States of America
Arabian American Development C,ARSD,NYSE,United States of America
Altima Resources Ltd.,ARSLF,OTC Markets,United States of America
ArthroCare Corporation,ARTC,NasdaqGS,United States of America
Artesian Resources Corp.,ARTNA,NasdaqGS,United States of America
Art's-Way Manufacturing Co. In,ARTW,NasdaqCM,United States of America
Arotech Corporation,ARTX,NasdaqGM,United States of America
Aruba Networks, Inc.,ARUN,NasdaqGS,United States of America
AuraSound, Inc.,ARUZQ,OTC Markets,United States of America
Arrow Resources Development, I,ARWD,OTC Markets,United States of America
Arrowhead Research Corp.,ARWR,NasdaqCM,United States of America
Aeroflex Holding Corp.,ARX,NYSE,United States of America
Aurora Gold Corp.,ARXG,OTC Markets,United States of America
Arrayit Corporation,ARYC,OTC Markets,United States of America
Admiralty Resources NL,ARYRY,OTC Markets,United States of America
ARYx Therapeutics, Inc.,ARYX,OTC Markets,United States of America
ARYZTA AG,ARZTF,OTC Markets,United States of America
ARYZTA AG,ARZTY,OTC Markets,United States of America
ASAP Expo, Inc.,ASAE,OTC BB,United States of America
Australian Agricultural Company Limited,ASAGF,OTC Markets,United States of America
AssuranceAmerica Corp.,ASAM,OTC Markets,United States of America
Assa Abloy AB,ASAZF,OTC Markets,United States of America
Assa Abloy AB,ASAZY,OTC Markets,United States of America
ASB Bancorp, Inc.,ASBB,NasdaqGM,United States of America
Associated Banc-Corp,ASBC,NasdaqGS,United States of America
Associated Banc-Corp,ASBCW,NasdaqGS,United States of America
Associated British Foods plc,ASBFF,OTC Markets,United States of America
Associated British Foods plc,ASBFY,OTC Markets,United States of America
Ameriana Bancorp,ASBI,NasdaqCM,United States of America
Asahi Group Holdings, Ltd.,ASBRF,OTC Markets,United States of America
Asahi Group Holdings, Ltd.,ASBRY,OTC Markets,United States of America
Aristocrat Group Corp.,ASCC,OTC Markets,United States of America
ASICS Corp.,ASCCF,OTC Markets,United States of America
Ascent Capital Group, Inc.,ASCMA,NasdaqGS,United States of America
Ascent Capital Group, Inc.,ASCMB,OTC Markets,United States of America
Ascend Acquisition Corp.,ASCQ,OTC BB,United States of America
Ansaldo STS SpA,ASDOF,OTC Markets,United States of America
Ansaldo STS SpA,ASDOY,OTC Markets,United States of America
Arctic Star Exploration Corp.,ASDZF,OTC Markets,United States of America
American Science & Engineering,ASEI,NasdaqGS,United States of America
Aisin Seiki Co. Ltd.,ASEKF,OTC Markets,United States of America
Aisin Seiki Co. Ltd.,ASEKY,OTC Markets,United States of America
American Standard Energy Corp.,ASEN,OTC Markets,United States of America
Asta Funding Inc.,ASFI,NasdaqGS,United States of America
Asahi Glass Co. Ltd.,ASGLF,OTC Markets,United States of America
Asahi Glass Co. Ltd.,ASGLY,OTC Markets,United States of America
On Assignment Inc.,ASGN,NYSE,United States of America
Ashburton Ventures Inc.,ASHXF,OTC Markets,United States of America
Alaska Pacific Energy Corp.,ASKE,OTC Markets,United States of America
Arian Silver Corporation,ASLRF,OTC Markets,United States of America
ASM International NV,ASMI,NasdaqGS,United States of America
ASML Holding NV,ASML,NasdaqGS,United States of America
ASML Holding NV,ASMLF,OTC Markets,United States of America
ASM Pacific Technology Ltd.,ASMVF,OTC Markets,United States of America
ASM Pacific Technology Ltd.,ASMVY,OTC Markets,United States of America
Ascena Retail Group Inc.,ASNA,NasdaqGS,United States of America
A-Sonic Aerospace Limited,ASNCF,OTC Markets,United States of America
Avidus Management Group Inc.,ASNHF,OTC Markets,United States of America
Ascot Resources Ltd.,ASOLF,OTC Markets,United States of America
Altisource Portfolio Solutions,ASPS,NasdaqGS,United States of America
Aspen Group, Inc.,ASPU,OTC BB,United States of America
Arista Power, Inc.,ASPW,OTC Markets,United States of America
Grupo Aeroportuario del Surest,ASR,NYSE,United States of America
Grupo Aeroportuario del Sureste, SAB de CV,ASRMF,OTC Markets,United States of America
AmeriServ Financial, Inc.,ASRV,NasdaqGM,United States of America
Astrotech Corp.,ASTC,NasdaqCM,United States of America
Aastrom Biosciences, Inc.,ASTM,NasdaqCM,United States of America
Astex Pharmaceuticals, Inc.,ASTX,NasdaqGS,United States of America
ASUSTeK Computer, Inc.,ASUUY,OTC Markets,United States of America
Harmonic Energy, Inc.,ASUV,OTC Markets,United States of America
Amerisur Resources PLC,ASUXF,OTC Markets,United States of America
American TonerServ Corp.,ASVPQ,OTC Markets,United States of America
Anglo Swiss Resources Inc.,ASWRF,OTC Markets,United States of America
ASX Limited,ASXFF,OTC Markets,United States of America
ASX Limited,ASXFY,OTC Markets,United States of America
Alberta Star Development Corp.,ASXSF,OTC BB,United States of America
ASCENDANT GROUP LTD,ASXXF,OTC Markets,United States of America
AISystems, Inc.,ASYI,OTC Markets,United States of America
Amtech Systems Inc.,ASYS,NasdaqGS,United States of America
ATA, Inc.,ATAI,NasdaqGM,United States of America
Altan Rio Minerals Limited,ATANF,OTC Markets,United States of America
Avatar Ventures Corp.,ATAR,OTC Markets,United States of America
Atlantia SpA,ATASF,OTC Markets,United States of America
Atlantia SpA,ATASY,OTC Markets,United States of America
